,Protein,Group1Mean,Group2Mean,Log2FoldChange1-2,PValues1-2,Group1RepCounts,Group2RepCounts,CorrectedPValue,TM_M2012_010,TM_M2012_011,TM_M2012_012,TM_M2012_018,TM_M2012_019,TM_M2012_020,TM_M2012_028,TM_M2012_030,TM_M2012_031,TM_M2012_039,TM_M2012_040,TM_M2012_041,TM_M2012_047,TM_M2012_048,TM_M2012_050,TM_M2012_058,TM_M2012_059,TM_M2012_060,TM_M2012_066,TM_M2012_067,TM_M2012_068,TM_M2012_075,TM_M2012_076,TM_M2012_078,TM_M2012_081,TM_M2012_082,TM_M2012_086,TM_M2012_092,TM_M2012_093,TM_M2012_094,TM_M2012_102,TM_M2012_103,TM_M2012_104,TM_M2012_110,TM_M2012_112,TM_M2012_113,TM_M2012_121,TM_M2012_122,TM_M2012_123,TM_M2012_127,TM_M2012_128,TM_M2012_129,TM_M2012_130,TM_M2012_134,TM_M2012_135,TM_M2012_138,TM_M2012_140,TM_M2012_141,TM_M2012_144,TM_M2012_148,TM_M2012_149,TM_M2012_154,TM_M2012_155,TM_M2012_156,TM_M2012_162,TM_M2012_163,TM_M2012_164,TM_M2012_168,TM_M2012_169,TM_M2012_170,TM_M2012_175,TM_M2012_176,TM_M2012_177,TM_M2012_178,TM_M2012_182,TM_M2012_183,TM_M2012_186,TM_M2012_188,TM_M2012_189,TM_M2012_196,TM_M2012_197,TM_M2012_198
669,P27708,,,,,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.125245400379896,,,,,,,,,,,,,,,,,,,,,,,,21.411871136411285,24.21160688044234,25.96328940915457
670,P02461,,,,,0,8,,,,,,,,,,,,,,,,,,,,,,18.37558784515599,19.575807011295407,18.519872580272363,18.64347082063413,,,,,,,,,17.664578872275428,,,,,,,,,,,,,,,,,,,,,,,,19.803603726107028,,,,,,18.367680776836327,,,,,,,,,20.59120147333269
671,P02786,18.67786199704864,18.44729966640292,0.2305623306457214,0.3092382758748934,29,41,0.47432057002648736,18.712055628406937,17.921560450013573,18.188084382383774,18.74826231680075,18.65221720186095,18.616592352651704,18.62732981415593,18.654118494051044,18.542820831809806,18.094352688173934,18.19227951966382,17.97049104810826,17.767955366434965,17.785269148608165,,17.30206113827636,17.430469334591116,17.804412361383473,19.31946518661995,18.987481821598713,19.109214480399814,17.30551140394859,16.901839512659212,16.76327713772534,17.89688737958692,17.985078155848765,18.078917448790133,18.199314125195418,18.22883489833439,17.632702735338754,19.10344352600136,18.9636975458464,19.261150856647397,20.112868405565187,19.95096519083845,20.150012637568942,17.889022252081006,17.402368417869727,17.039135902801693,18.159059400085766,18.11309683627234,18.0961468703921,17.61400768825913,17.630526544652028,17.907560103274996,20.496148004937023,19.93047178439399,20.135847730159256,20.459917248357883,20.1477919505897,20.36742288480771,18.73094906872236,18.89803996567877,18.75233123430319,18.168093810257517,17.433370346744752,18.384811954939668,18.83977985774479,18.69160502662519,18.7575130710508,17.883893745065897,17.87787471510999,17.777349682769476,18.8354384411674,18.941143027949476,19.0227093269854,18.741986698877266,,17.932966524284456,19.68089531629633,19.97469394946713,20.322320328067697
672,P62873,18.82687105141898,19.513918157369158,-0.6870471059501781,0.24430795367047212,3,3,0.41964599602682323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.736132044848613,18.561469681508214,18.183011427900112,,,,,,,,,,,,,,,,,,,,,,19.27216300336228,19.386695449410368,19.882896019334822
673,P07478,19.10470377325341,18.902736818661328,0.20196695459208058,0.7763442079866237,6,17,0.7569801520327627,,,,,,,,,,,,,,,,18.749035026294308,19.81964465682897,18.38854845679636,18.742253133599093,,,,,,18.95692843848111,19.829387715842547,,17.795276277021472,17.199902017968853,17.36477390282267,18.78697698157048,17.463038444218228,19.832938599594446,,,,16.973663131900782,,,19.597354949233907,19.03678264702431,19.036856903342596,,,,,,,,,,,,,,,,21.130131052696537,21.194888744325155,21.52364399703385,,,19.79933986135755,,16.954800242560218,16.809205672428483,,,,,,20.989377703821074
674,O60218,,,,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.5787458899772,19.718214318265446,,,,,,,,,,,,,,,,,,,,,,,,,
675,P01743,18.420905879943984,19.04333801637876,-0.6224321364347745,0.03104618282350651,22,36,0.11881135349764992,18.38253695173368,17.023752002446628,17.303723269872954,19.56548208276911,19.072926770483527,19.233653775670252,17.57750382800592,,,,,,,,,,17.77561320570095,,20.43584491753861,20.246338929854627,20.113251052514403,18.72283861914852,18.239911724236165,17.789438965407626,21.3374219110264,20.954125377832018,20.29392092141376,18.5951555180375,18.771308381835265,18.791651286241688,19.66400058915996,19.120906977881152,18.796768089687905,19.223423835397234,18.594987343430912,18.713672738856438,18.122324857043765,17.745076533864566,17.265912962471276,18.142959596601084,17.699787290100097,17.923106275079387,19.633587482741312,18.609725344900742,18.718058146901974,21.15533044067425,,19.149934517103674,19.64151412833873,16.90962472466155,,18.644870037693636,17.519629317449354,17.252860077231137,18.691561860537856,18.794667684025217,17.870173746598642,18.541992001674572,18.14692619117222,18.791856177949484,18.92578297996261,19.048304144558287,,19.002602039848195,,17.84807087281525,19.454725646599556,18.142705534607813,17.706744821260045,21.187517957791506,20.16723261630902,20.02477287365298
676,O00757,23.41252100155085,23.246269776617453,0.16625122493339717,0.9163994339534396,2,3,0.8155724876627263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.10397687033164,,22.721065132770065,,,,,,,,,,,,,,,,,,,,,,21.379118903771648,23.32443354368078,25.035256882399942
677,P08493,18.489464014061717,19.505837736658595,-1.016373722596878,1.087827217778629e-05,22,36,0.00030925373762563885,,,,16.557894678298748,,17.7968459771038,19.356763619086276,18.610841596942223,18.20886360058954,17.94457642846626,17.710214070013908,17.388508172024167,,,,18.70256021133072,18.00492819866697,18.392729810487992,,,,21.018188762981843,20.704403067838197,20.040667053618506,20.95199237891399,20.86961379218889,20.587574867935494,19.77262847781157,19.00852937645093,19.329906276154638,18.820556566010044,18.080154718410135,19.06469539466795,19.61244392484792,19.358590115643047,19.422135171723696,20.331807436989283,20.050717536980315,20.321687777351375,18.226004529304817,18.209686161836327,,19.18436785038102,18.428112139015155,18.68646203182617,,,,19.201164316432962,19.47556974358427,19.203237950928543,18.982982808465337,18.90317639437624,18.552948569126713,18.663473745748565,18.899545588479814,18.838796385049083,20.524991562384223,19.629185610722757,19.494780158911425,19.191819802197273,18.649477678622983,18.93846814096302,19.5299955714568,19.162408436478174,18.8904017660523,18.70101523385302,19.059087358849247,19.065411678320718,18.739671299884115,19.243234229139787,20.681871027147867
678,P01765,22.888614030263017,23.391459017587668,-0.5028449873246501,0.10980333209335831,30,42,0.26647394008022324,23.895355560521434,21.811998695809052,21.788061709469588,24.511320104396397,24.0922583306525,23.9097497088896,23.15070235730064,22.688709341603307,22.8455792924638,19.322115402651672,18.880357246954194,20.2503156088675,24.59751762157728,23.079418745874268,23.515716347306757,20.138113809043983,23.99032291179978,23.841646030486334,25.02049713947024,24.32228313619164,24.30275319088047,22.66597130634968,22.899090131790086,22.764944754993856,24.015761427477237,23.305606028499128,23.306892830798777,24.06718544354269,23.76391182841681,23.091064999723905,23.894891493025707,23.26728093127094,22.774551455597848,23.756994828569393,23.837823724247766,23.02731048126256,23.4591187585988,22.313173231614158,22.074653843422958,23.83655062117041,23.21262692525007,22.860927127496236,23.821649696086624,22.714775530369067,22.572777506217342,24.701423154221793,22.74994534977707,22.773279930882705,23.384073719608097,22.38266871593913,21.998213319856415,24.574538792649495,22.84554819030956,23.75927449488768,23.669264389140082,23.5008892897296,23.301357523847884,23.774385265598973,23.248429855617758,23.45640614156216,24.33030251154733,23.70722415360695,22.810186491775504,23.20043638132911,20.61146733833545,20.561325023701023,24.482236522113304,22.553583389496197,22.569751264646474,26.700099906664388,24.2151844495985,25.97787688212759
679,P00505,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.988745687012912,,,,,,,,,,,,,,,,,,,,,,,,19.51407632321188,,
680,O95399,20.048080294593422,19.331203795014073,0.7168764995793495,0.2963174120889524,10,22,0.4637352084702373,,,,,,,,,,18.333727884840247,,18.552116973560274,,19.4972417545974,,,,,18.581706918591994,19.25363289256774,19.22973007755403,,,,,,19.897231975126598,,,,,19.640653838319725,20.213746080989047,,,,17.66149900493391,,,,18.789176014815716,18.717494280293618,17.96064343349783,,18.949144369984094,23.11883383643903,23.52963399218794,23.817960391947853,,,17.974447864699044,,18.297957523235226,,18.448693279443905,,,18.788933098716576,18.776856374256955,18.802691301700428,18.121577671510636,,18.536476931488487,,19.26319750334396,19.111018636227147,18.080140545394755,,19.243761503219588,20.469623492495348,22.47390466115583,23.633832329108895
681,P11310,,,,,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.424001139797976,20.40118108723514
682,Q96PD5,21.732944399845152,20.83796672771811,0.894977672127041,5.791415219984484e-06,30,42,0.00017287374431653683,22.638545727120842,21.168205516484875,20.948108751272407,22.757062931795602,22.385455322565033,22.102018720678476,21.972736548304848,21.73008094473347,21.447530382722203,21.93211127687322,21.510707140610375,21.241915393431064,21.221461890303907,21.11884621094381,20.508776574352986,20.770886712264755,20.493626349203673,20.394757584954508,21.0382024448485,21.010859339153374,21.287854590205267,20.258298307664415,20.108996876703298,20.209489034245568,19.797045054272733,20.41995758524982,20.559234711074925,20.778242618428166,20.22883611059478,19.583791670921286,21.322507433058167,21.08568340631628,20.570108522552452,21.843244839981054,21.517810272800123,21.710567401748676,21.80670406751236,21.31761000427137,20.968196241987837,21.39031766447309,21.32584469841781,21.346922855592865,20.078605370690315,19.427437803876686,19.790993491659282,23.063904949195372,22.705789932689168,23.02316991350803,21.22285107724125,20.780366858520576,20.87280065600078,21.701292544882147,21.964008331125655,21.894943718849575,21.32207127967431,20.18199169702888,20.431773700098734,20.65548282575588,20.16746533763058,20.55096298297665,20.436975625129627,20.139743117128376,20.603571458834033,21.569956116194586,21.338672475549245,21.471685843186727,21.805532953158227,21.47066481725265,21.730567798664495,22.995077930860734,23.03051166345728,22.924902558004916
683,P21980,,,,,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.30510408259085,18.930307797106508
684,P13861,,,,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.812197775233464,17.910905669725878,,,,,,,,,,,,,,,,,,,,,,,,,
685,O75891,21.62314977926069,18.696647650564767,2.9265021286959225,0.008140504733307425,3,3,0.0454194516428461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.115336871318345,22.363070809961663,21.39104165650207,,,,,,,,,,,,,,,,,,,,,,17.957169917065094,19.553877182012645,18.578895852616558
686,P35443,18.033418396430957,18.75105959547398,-0.7176411990430225,0.46541792536254567,3,9,0.5988243565548271,,,,,,,,,,,,17.29885939927466,,,,,,,18.211791819222576,,,,,,18.38563611699102,,,,,,,,,17.788703400363023,,,,,,,,,,,,19.012692389655186,,,,,,,,,19.033072529208795,17.326132884017433,,18.291699041089984,,,16.80094128552493,,,,,,,,,18.3707645045551,20.879915213949978,21.459582964706023
687,Q68CK6,,,,,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.47352980956088,20.426605112848268
688,P49747,19.133012919864864,19.566743810519096,-0.43373089065423187,0.12815643405689628,26,42,0.28548280273122045,19.81099362910112,,17.788255744953915,19.484169217559725,19.329122256076673,19.14368163606034,18.993928407354375,19.36402009334695,19.723285622227344,19.469647563815393,19.807756113094907,20.869250715999808,19.702946283412082,19.1626156994711,18.482658393795276,18.42505299484864,,18.273305191145646,20.26290145445974,19.861952576935376,19.685456456337768,19.079305149774378,19.53469819144504,18.60006651297295,19.806929660958854,18.843189435035686,19.28926802066804,18.548972108166115,19.231042887261374,18.81788143491146,19.051417205045205,19.038469344089783,19.667758729846703,20.115440684726327,19.498436760045074,19.414131071554326,19.177302330209034,18.5782554260051,18.630238622958714,,17.571224510522203,18.060952237076688,19.09500820448847,19.15738279401988,19.54696334318161,20.662361509131138,20.86345232488117,20.98392387205085,19.157566560302044,18.4906845046755,18.743961187506887,17.91061413038082,18.136961179711157,18.36987662633947,21.08743276514735,19.944404721630047,20.067720638175974,20.829961603519983,20.478679934438325,20.835587220339818,19.57247814988841,18.725715139170703,19.025452712063306,18.52673066734166,18.595191538655936,18.533402957604874,17.418063581071056,,17.97042824341135,21.316334886453866,23.531212821377714,23.488041768059855
689,Q6IB77,,,,,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.165764746374432,19.552793539619763,20.414331367388385
690,B2RXH4,22.43588559745445,23.3610094354778,-0.9251238380233495,0.059105792304589684,10,23,0.183719826122814,21.9685582203081,20.35298194800535,20.927021996566978,21.08111550666055,,,,,,,,,,,,,,,,,,22.272789242244887,23.531309082665437,22.44636962571833,,,,21.796465333376304,22.443849719785234,,23.07627489077459,23.03166821927465,,,,,,,21.915434923445794,,,,22.801914908222532,23.043507937388398,23.205615919649787,23.733758820813705,23.173344056340838,23.021801645350187,,,,,,,23.752732486583668,22.73521642053182,22.918924888759264,24.465855133093772,24.82851730759547,24.170607509964775,22.929388617761752,22.90862680285237,,,22.276352408074658,,23.08375538595609,23.638532068541167,23.377986326001526,23.82533310406136,26.0682854063234,26.858177127841042
691,P09093,,,,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.299972515802725,,,,,,,,,17.91884530982277,,17.707505401816626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
692,P02776,19.860508578256006,19.372294222217107,0.48821435603889896,0.13687793632611134,24,31,0.2982340437470382,20.895125174184507,18.312098367567643,17.18956764290842,21.854535422821613,19.503070830450522,19.19265717437998,21.268671507648843,21.13895273560685,20.6687444202168,,,,20.176872433276806,19.577135000344402,19.64389314226273,20.470712005601936,20.509637025407393,20.12496960300333,17.75467803828163,,,18.775232781558582,,17.713086578318183,18.37796451127781,18.82658909794948,19.014789079244384,18.694197936194854,19.402813520942747,18.594020311498547,21.171963414021448,20.49827239894551,20.425720699938147,19.473619502150868,19.09403364820971,19.198202933853093,21.66028709819142,19.247561050933598,17.54002472816574,19.217673459611902,19.689246662389223,19.418813014604844,19.278124137110762,18.1786665657933,18.51179646985578,20.035707516416988,,,,17.2597595802129,17.70114742494603,20.770170731253078,20.015545231738376,20.6569056208651,19.88345949805513,,,,,,18.356663994264647,,,21.464112554997705,20.699591278378975,19.91608466344657,19.974975018097602,17.97857062915551,,19.63964827851607,21.4318915346231,21.125073087183434
693,P14649,17.960911806186527,19.21747322387127,-1.2565614176847433,0.22247408791893022,5,3,0.40281335492811954,17.091534446524417,16.181136329757592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.15548607189949,,,,,,,18.81020203702259,18.566200145728544,,,,,,,,,,,,,,,,17.77145122072021,19.845376141739816,20.035592309153785
694,Q9H4A4,19.44984372772949,18.10777917184578,1.3420645558837094,0.11343174267337895,3,3,0.27087500150402893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.160710254403327,19.696672116537627,18.492148812247525,,,,,,,,,,,,,,,,,,,,,,17.309502114522292,18.184560088328144,18.829275312686903
695,P52790,,,,,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.005977104348297,18.008013858707827,17.772285105594666
696,Q9HD89,18.139457807109736,18.874330163210132,-0.7348723561003965,0.035846514580252765,13,35,0.13067504418718365,,18.328823115152147,,,,,17.465769020844814,18.5624159426725,18.52418038447461,16.47993348293474,,16.844788181119412,19.474033663974108,19.633226194941987,18.834840651889614,17.940199221501572,18.21419326017707,17.77388646315285,20.035400387680486,18.66897484948774,,18.761034115533693,17.51552221304597,16.920365110936906,18.202120182442165,17.521335169705736,18.077277529096747,17.931358378305973,17.686754522779868,17.704535555020307,18.435015392386052,19.417274279291433,20.016995520912655,,,,18.873300432609803,19.06215104472412,19.469229269212885,,16.79578406778701,,18.811684542892067,18.55769842887051,18.622429255317872,19.74186200494268,19.401895676428637,19.739220671238577,,,,,,,19.280253715721432,18.10875486950602,17.443282062231887,20.35902063185321,20.00085419348825,19.68013913735106,18.60638290103038,18.116392243118174,18.303163705446902,,,,,,,20.495368433331418,21.102234451937203,20.873152676280075
697,Q9UHK6,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.07069709556696
698,P01763,22.066547059854628,22.030782482997257,0.03576457685737111,0.9119847500869076,25,37,0.8155724876627263,21.74741721263764,19.954391721479965,21.032393621083894,23.80105208064506,22.627289978184987,21.361269060793823,22.422161838841603,21.408208987004645,21.73567980859321,,,20.489115789805247,22.997504266905278,21.53761140473158,22.341068603970648,21.39505446753542,22.665789869861985,20.444671571063918,23.169809294767056,22.065662141569593,22.366849088906957,22.688265703107472,20.47898877154975,21.625364896018247,23.406621576049773,21.74589207570515,21.663116375467233,22.688707552693252,,,21.921198460051762,22.855306075750857,21.10198247847072,23.451139299499356,21.856690843237132,21.80580190506202,21.250769602603,21.855183304830764,,22.42518553381832,20.498585701007237,,20.83817413247515,19.383044827570245,,25.104124335363554,23.776578994464977,23.635114346528315,23.175881996849043,20.87074426170126,22.05391247782133,21.817233779696444,20.531655524722176,21.55039446218301,22.393408872867028,21.956631177878446,22.043185229184513,22.7315484560224,20.505760443077484,22.21497009744634,20.753332758004756,22.086627080597783,21.557881062443357,23.53433906348836,20.459580065598058,21.179018939204248,24.126675763251775,,,26.11211912978812,,23.528890125731547
699,P22792,21.778869445429464,21.875742339196037,-0.09687289376657304,0.3705839001348086,30,42,0.5246856104067616,21.488998810376398,21.14547871222291,21.705890465982392,21.4637267628972,21.37132288251119,21.24851813153724,21.42408316472786,21.596054843173302,21.884066464302922,21.96746445243482,22.223825369315342,22.466551600532167,21.683051795528037,21.56882069215495,21.62530357962652,21.958345143340953,22.07897090084864,22.33249540548454,20.886591754982913,21.183169075805246,21.155253934694162,21.45353386599671,21.739208225192765,21.699437957513418,21.49369859256918,21.512159625874457,21.602010065604333,22.172882928013923,22.36831441097201,22.193508866345173,21.61218692419554,22.090353953694937,22.11489334293151,21.563026372413937,21.562370113418687,21.44188720193942,21.299594828069836,21.587932813743564,21.447125174863103,21.501358220968882,21.737033545609165,21.850496494519707,21.66525318939712,21.739397051808712,21.932136222742898,22.3679817610876,22.51240156712417,22.900969348669236,21.27322684097548,21.66223683106411,21.982730842617702,21.16274966866374,21.529612245473338,21.365144959868484,22.0349736970525,22.19023852749509,22.366119569292447,21.950920558130807,22.167507755268378,22.145645542341775,22.084682928732107,22.213866770668705,22.233774560529397,21.887738997227668,22.059438810728636,22.064727024635907,21.98127508274889,21.745673547714617,21.788310122976057,22.432863660158134,22.905857668969393,23.298808788024463
700,P02763,25.726750271881386,25.898884824226474,-0.17213455234508857,0.03869680996279112,30,42,0.136182430225557,24.684570699883157,25.47226691194527,25.741386030983353,25.024685777431774,25.222927410913705,25.389624713586056,25.39209133124729,25.487837558249023,25.868943179534767,25.758454392667794,25.765219913396407,26.069691351828556,26.089243595731833,25.977367377867182,25.661667288392852,25.869992377749302,26.27026530196818,26.146505575841196,25.36790363478337,24.960661524661944,24.826193362056152,26.263334165203425,26.348898119342945,26.206468724811753,25.882416193990533,25.783433182404057,25.462644100281775,25.959289340647683,25.932922479664928,25.833083419667915,26.189849905035945,26.126070625985538,26.101377379042212,25.3335142443368,25.763416923418365,25.807241564041714,25.81906244761578,25.75985634184078,25.80606996192936,25.81876370197528,26.078006508044226,25.960683876207973,25.840006675827997,25.890633724116082,25.966756885727193,26.565865621444818,26.09378040008193,25.58476489796267,25.70749636066733,26.05730390218612,25.991680763396882,25.581130536738463,25.68760138073998,25.856808073958373,25.998024205944255,25.822204122745017,26.16117761001733,26.136044840275115,26.180624468707073,26.084513634227537,26.050582380049047,26.163499931994313,26.190817859482397,26.149953821321738,25.992015242875215,25.859408564445125,25.942821377238996,25.61464176272943,25.949004760296766,25.5321724717972,25.75870077710032,25.861731203650486
701,P04350,,,,,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.036086887851486,,,,,,,,,,,,,,,,,18.546696650528922,19.005304595972717,19.224634071671442
702,P52758,,,,,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.704982174184774,,,,,,,,,,,,,,,,,,,,,,,,20.011715036992655,20.43986094704236,20.926050195339013
703,P04217,23.241696271633618,23.085523672151364,0.15617259948225382,0.02454850099670202,30,42,0.10063886623844757,23.14622708055502,23.193197480908395,23.175362263862553,23.45636700062439,23.253440939777008,23.342326971723878,23.21092062328969,22.975363931353364,22.854500571305213,23.55572189047562,23.23837478705642,23.047886053145287,23.1278323949813,22.921761480743005,22.771614169414136,23.17988665577632,23.146030606431964,23.08398308636506,22.748190730361717,22.63979953937507,22.575892751844847,23.161750162980947,22.94526208644713,22.987450321727003,23.548234858681322,23.221443084422347,23.106429800535473,23.317151747070596,22.984406361450883,23.012576697366274,23.23745818056631,23.082207690615423,23.214265791383625,23.41084112493444,23.026243534821557,23.191341790941266,23.54037628409349,23.3049406778604,23.112182909654308,23.531425209751585,23.426987884947348,23.375749943255506,22.893836977249173,22.58483327885275,22.63440168841632,23.917727329381417,23.258090889422025,23.38832329786039,23.104316227363352,22.970628236549665,23.115917418702608,22.945435315138262,22.937045341081827,23.026261576159072,23.680042334683247,23.20860904396296,23.342791688204585,22.68568600776084,22.675085391964345,22.75895810079789,22.80391722083176,22.521623629907594,23.130940581096777,23.29548890281896,23.5290614680992,23.491881822934587,23.361223797905623,23.10373764549002,23.49086352526805,23.358746126518653,23.546185435152776,23.69781492691359
704,Q8WWA0,17.465036481942985,17.92674126833204,-0.4617047863890562,0.4654158307014016,7,10,0.5988243565548271,16.188897886127524,16.283380634207543,,18.892945973862112,,,,,,16.678426077339303,15.387622491635922,,18.163868726275194,16.984321981461484,,,,,18.23523235825514,16.749520723688008,,,,,,,,,,,,,,,,,17.951158920029613,17.344417022042038,,,,,,,,,19.584974449030454,19.23900786139803,,,,,,,17.268291494582705,,,,,,,,,,,,,,,18.97071621840159,18.883814076296204,18.716071162288447
705,O00499,,,,,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.19046926342648,19.83870497103222,19.392431329809927,,,,,,,,,,,,,,,,19.069226987562235,,,,,,,,
706,P08195,,,,,3,0,,,,,,,,,,,17.81422123621497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.157242840488507,19.37565256579147,,,,,,,,,,,,,,,,,,,,,,,,,
707,P01771,21.146762309749267,21.415719123239942,-0.268956813490675,0.48762191089353824,28,41,0.6128637490598786,22.905128516142415,20.320652706034508,20.200098556501455,21.184636978241087,19.673711862644968,19.8167061439919,20.00505170105677,19.454125228930835,19.832117504354606,18.264996562680984,17.77880552112638,17.898435026082318,20.50382268947229,20.42416745621223,20.424287115637277,22.352128412085488,21.322047066551853,21.12108579838077,24.57466072443187,23.0564128646799,21.657227897249822,20.028302909424106,21.10877658098447,19.75118432026561,21.81649256182828,20.832152094421367,23.048741280993134,22.622331430138054,19.328999805772213,21.952325860215986,22.414325595838733,20.15665296076418,21.743019139304593,20.75024830669592,23.359698527994674,22.51879521433168,22.041961577044823,21.440004501707662,20.721621371887508,19.749450126817884,22.48929201208665,,21.18579798018227,21.4418457909167,21.511267637220786,25.02910739439684,,23.52198547540574,18.36088683120475,20.988872616232975,20.821605530712823,23.632192101946817,22.01683513299414,21.75737192209519,,20.02039753840167,20.919453205687727,21.566449468546736,22.204029951099983,20.368646738615624,23.383687628045887,21.888195868404335,20.80619119499771,22.165437765864763,20.155441895034723,20.02101367167891,23.742075830985144,21.267119762495902,20.145445279926406,24.997981849623283,23.370912352725494,22.218897799366296
708,Q96CX2,,,,,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.955035600570437,19.126208577172047,19.347157658913762
709,Q13228,18.518591168700294,19.824442734226523,-1.305851565526229,0.31224117926366757,3,4,0.47432057002648736,,,,17.293338272804018,,,,,,,,,17.673261813864897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.301606276071652,17.960828957225203,,,,,,,,,,,,,,,,,,,,,,,20.622050569096285,20.049778662869475,20.952679891075434
710,P02746,21.288859774029664,21.64880435126536,-0.3599445772356944,0.034023536463372646,30,42,0.12631190729209082,21.741818316595722,20.582274569519228,20.910738092281434,22.054382900683237,22.012724022528488,21.544694794751997,21.28957654517897,20.822504968303623,20.869253169362537,20.92649632945024,20.638298204848564,20.991631770066245,21.646251289069635,21.64705151079409,21.271647479298775,19.88739252311616,20.29954015007081,19.346412891222958,22.392816092213188,22.311414797363224,21.982987947299232,21.02427264758504,20.88451014728451,20.87386476261716,22.007631378451826,21.595991336721514,21.391130213764924,21.388450554712556,21.50558411419529,21.531222214292523,21.417139306636084,21.020220989865322,20.91641174246912,21.516499677260878,21.506499953683168,21.822227475759828,20.630315636748296,20.477369378114204,20.60236282615759,21.208216781824028,21.52532566932043,21.454332534696796,22.320036103888945,21.28416951245914,21.16975289302528,22.916714301429415,22.653874524007097,22.473469237804924,21.924871788686524,21.893002153606616,22.623615731576475,21.140137158332525,21.145843427001367,21.229174138240346,22.28366050544733,22.13323471080898,22.503075821323655,22.300429996940693,22.370435440994132,22.376474509807778,21.335329069223913,21.275068988402925,21.929835705939023,20.957814244580515,20.913522010688038,21.118321695217436,21.610701706830767,21.219781428341097,21.32525595837697,22.136932205247607,22.738517904018142,23.14303539560788
711,P09486,18.474919329309003,18.412201040163772,0.0627182891452307,0.8639140113904193,17,20,0.8059625292721452,18.197181272174934,18.424360794876364,,18.279760718071557,,18.862167960724477,18.122457663123388,18.3398448323528,18.059423262009716,,,,19.283942620052855,,,18.286119558311192,19.27014671532779,19.280393478522168,18.42285451253292,18.613971562598337,,18.898647094874228,,,,,,,,17.789600072415265,18.43277446459919,18.145722940120894,18.84380100001024,,,,17.670122532336517,17.779312516612695,,,,,,,,18.035066040001496,19.63447871134384,18.933638221855492,,,,17.75393149450408,18.34998379764204,18.53913360967921,17.397203276076045,,17.365696631015677,17.833584255519863,,,17.661720036250564,,15.83563109553647,18.39116395292955,18.844019506467124,,17.705540467732483,,,17.348138276258414,21.342269483106996,22.343844973961584
712,P61604,21.49742584568324,20.484535312117103,1.0128905335661358,0.28070855022299895,3,3,0.44928419432474626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.627742614951845,21.425038438862252,20.439496483235622,,,,,,,,,,,,,,,,,,,,,,19.622873927519326,20.441944006447205,21.38878800238478
