child,parent
P28062,R-HSA-8939902
P28062,R-HSA-8941858
P28062,R-HSA-8948751
P28062,R-HSA-8951664
P28062,R-HSA-9010553
P28062,R-HSA-9020702
P28062,R-HSA-909733
P28062,R-HSA-9604323
P28062,R-HSA-9755511
P28062,R-HSA-9762114
P28062,R-HSA-983168
P28065,R-HSA-1169091
P28065,R-HSA-1234176
P28065,R-HSA-1236974
P28065,R-HSA-1236978
P28065,R-HSA-174084
P28065,R-HSA-174113
P28065,R-HSA-174154
P28065,R-HSA-174178
P28065,R-HSA-174184
P28065,R-HSA-180534
P28065,R-HSA-180585
P28065,R-HSA-187577
P28065,R-HSA-195253
P28065,R-HSA-202424
P28065,R-HSA-211733
P28065,R-HSA-2467813
P28065,R-HSA-2871837
P28065,R-HSA-349425
P28065,R-HSA-350562
P28065,R-HSA-382556
P28065,R-HSA-450408
P28065,R-HSA-4608870
P28065,R-HSA-4641257
P28065,R-HSA-4641258
P28065,R-HSA-5358346
P28065,R-HSA-5362768
P28065,R-HSA-5607761
P28065,R-HSA-5607764
P28065,R-HSA-5610780
P28065,R-HSA-5610783
P28065,R-HSA-5610785
P28065,R-HSA-5632684
P28065,R-HSA-5658442
P28065,R-HSA-5668541
P28065,R-HSA-5676590
P28065,R-HSA-5678895
P28065,R-HSA-5687128
P28065,R-HSA-5689603
P28065,R-HSA-5689880
P28065,R-HSA-68867
P28065,R-HSA-68949
P28065,R-HSA-69017
P28065,R-HSA-69481
P28065,R-HSA-69601
P28065,R-HSA-75815
P28065,R-HSA-8852276
P28065,R-HSA-8854050
P28065,R-HSA-8939236
P28065,R-HSA-8939902
P28065,R-HSA-8939902
P28065,R-HSA-8941858
P28065,R-HSA-8948751
P28065,R-HSA-8951664
P28065,R-HSA-9010553
P28065,R-HSA-9020702
P28065,R-HSA-9604323
P28065,R-HSA-9755511
P28065,R-HSA-9762114
P28065,R-HSA-983168
P28066,R-HSA-1169091
P28066,R-HSA-1234176
P28066,R-HSA-1236974
P28066,R-HSA-1236978
P28066,R-HSA-174084
P28066,R-HSA-174113
P28066,R-HSA-174154
P28066,R-HSA-174178
P28066,R-HSA-174184
P28066,R-HSA-180534
P28066,R-HSA-180585
P28066,R-HSA-187577
P28066,R-HSA-195253
P28066,R-HSA-202424
P28066,R-HSA-211733
P28066,R-HSA-2467813
P28066,R-HSA-2871837
P28066,R-HSA-349425
P28066,R-HSA-350562
P28066,R-HSA-382556
P28066,R-HSA-450408
P28066,R-HSA-4608870
P28066,R-HSA-4641257
P28066,R-HSA-4641258
P28066,R-HSA-5358346
P28066,R-HSA-5362768
P28066,R-HSA-5607761
P28066,R-HSA-5607764
P28066,R-HSA-5610780
P28066,R-HSA-5610783
P28066,R-HSA-5610785
P28066,R-HSA-5632684
P28066,R-HSA-5658442
P28066,R-HSA-5668541
P28066,R-HSA-5676590
P28066,R-HSA-5678895
P28066,R-HSA-5687128
P28066,R-HSA-5689603
P28066,R-HSA-5689880
P28066,R-HSA-6798695
P28066,R-HSA-68867
P28066,R-HSA-68949
P28066,R-HSA-69017
P28066,R-HSA-69481
P28066,R-HSA-69601
P28066,R-HSA-75815
P28066,R-HSA-8852276
P28066,R-HSA-8854050
P28066,R-HSA-8939236
P28066,R-HSA-8939902
P28066,R-HSA-8939902
P28066,R-HSA-8941858
P28066,R-HSA-8948751
P28066,R-HSA-8951664
P28066,R-HSA-9010553
P28066,R-HSA-9020702
P28066,R-HSA-9604323
P28066,R-HSA-9755511
P28066,R-HSA-9762114
P28066,R-HSA-983168
P28070,R-HSA-1169091
P28070,R-HSA-1234176
P28070,R-HSA-1236974
P28070,R-HSA-1236978
P28070,R-HSA-174084
P28070,R-HSA-174113
P28070,R-HSA-174154
P28070,R-HSA-174178
P28070,R-HSA-174184
P28070,R-HSA-180534
P28070,R-HSA-180585
P28070,R-HSA-187577
P28070,R-HSA-195253
P28070,R-HSA-202424
P28070,R-HSA-211733
P28070,R-HSA-2467813
P28070,R-HSA-2871837
P28070,R-HSA-349425
P28070,R-HSA-350562
P28070,R-HSA-382556
P28070,R-HSA-450408
P28070,R-HSA-4608870
P28070,R-HSA-4641257
P28070,R-HSA-4641258
P28070,R-HSA-5358346
P28070,R-HSA-5362768
P28070,R-HSA-5607761
P28070,R-HSA-5607764
P28070,R-HSA-5610780
P28070,R-HSA-5610783
P28070,R-HSA-5610785
P28070,R-HSA-5632684
P28070,R-HSA-5658442
P28070,R-HSA-5668541
P28070,R-HSA-5676590
P28070,R-HSA-5678895
P28070,R-HSA-5687128
P28070,R-HSA-5689603
P28070,R-HSA-5689880
P28070,R-HSA-68867
P28070,R-HSA-68949
P28070,R-HSA-69017
P28070,R-HSA-69481
P28070,R-HSA-69601
P28070,R-HSA-75815
P28070,R-HSA-8852276
P28070,R-HSA-8854050
P28070,R-HSA-8939236
P28070,R-HSA-8939902
P28070,R-HSA-8939902
P28070,R-HSA-8941858
P28070,R-HSA-8948751
P28070,R-HSA-8951664
P28070,R-HSA-9010553
P28070,R-HSA-9020702
P28070,R-HSA-9604323
P28070,R-HSA-9755511
P28070,R-HSA-9762114
P28070,R-HSA-983168
P28072,R-HSA-1169091
P28072,R-HSA-1234176
P28072,R-HSA-1236974
P28072,R-HSA-1236978
P28072,R-HSA-174084
P28072,R-HSA-174113
P28072,R-HSA-174154
P28072,R-HSA-174178
P28072,R-HSA-174184
P28072,R-HSA-180534
P28072,R-HSA-180585
P28072,R-HSA-187577
P28072,R-HSA-195253
P28072,R-HSA-202424
P28072,R-HSA-211733
P28072,R-HSA-2467813
P28072,R-HSA-2871837
P28072,R-HSA-349425
P28072,R-HSA-350562
P28072,R-HSA-382556
P28072,R-HSA-450408
P28072,R-HSA-4608870
P28072,R-HSA-4641257
P28072,R-HSA-4641258
P28072,R-HSA-5358346
P28072,R-HSA-5362768
P28072,R-HSA-5607761
P28072,R-HSA-5607764
P28072,R-HSA-5610780
P28072,R-HSA-5610783
P28072,R-HSA-5610785
P28072,R-HSA-5632684
P28072,R-HSA-5658442
P28072,R-HSA-5668541
P28072,R-HSA-5676590
P28072,R-HSA-5678895
P28072,R-HSA-5687128
P28072,R-HSA-5689603
P28072,R-HSA-5689880
P28072,R-HSA-68867
P28072,R-HSA-68949
P28072,R-HSA-69017
P28072,R-HSA-69481
P28072,R-HSA-69601
P28072,R-HSA-75815
P28072,R-HSA-8852276
P28072,R-HSA-8854050
P28072,R-HSA-8939236
P28072,R-HSA-8939902
P28072,R-HSA-8939902
P28072,R-HSA-8941858
P28072,R-HSA-8948751
P28072,R-HSA-8951664
P28072,R-HSA-9010553
P28072,R-HSA-9020702
P28072,R-HSA-9604323
P28072,R-HSA-9755511
P28072,R-HSA-9762114
P28072,R-HSA-983168
P28074,R-HSA-1169091
P28074,R-HSA-1234176
P28074,R-HSA-1236974
P28074,R-HSA-1236978
P28074,R-HSA-174084
P28074,R-HSA-174113
P28074,R-HSA-174154
P28074,R-HSA-174178
P28074,R-HSA-174184
P28074,R-HSA-180534
P28074,R-HSA-180585
P28074,R-HSA-187577
P28074,R-HSA-195253
P28074,R-HSA-202424
P28074,R-HSA-211733
P28074,R-HSA-2467813
P28074,R-HSA-2871837
P28074,R-HSA-349425
P28074,R-HSA-350562
P28074,R-HSA-382556
P28074,R-HSA-450408
P28074,R-HSA-4608870
P28074,R-HSA-4641257
P28074,R-HSA-4641258
P28074,R-HSA-5358346
P28074,R-HSA-5362768
P28074,R-HSA-5607761
P28074,R-HSA-5607764
P28074,R-HSA-5610780
P28074,R-HSA-5610783
P28074,R-HSA-5610785
P28074,R-HSA-5632684
P28074,R-HSA-5658442
P28074,R-HSA-5668541
P28074,R-HSA-5676590
P28074,R-HSA-5678895
P28074,R-HSA-5687128
P28074,R-HSA-5689603
P28074,R-HSA-5689880
P28074,R-HSA-68867
P28074,R-HSA-68949
P28074,R-HSA-69017
P28074,R-HSA-69481
P28074,R-HSA-69601
P28074,R-HSA-75815
P28074,R-HSA-8852276
P28074,R-HSA-8854050
P28074,R-HSA-8939236
P28074,R-HSA-8939902
P28074,R-HSA-8939902
P28074,R-HSA-8941858
P28074,R-HSA-8948751
P28074,R-HSA-8951664
P28074,R-HSA-9010553
P28074,R-HSA-9020702
P28074,R-HSA-9604323
P28074,R-HSA-9755511
P28074,R-HSA-9762114
P28074,R-HSA-983168
P28332,R-HSA-71384
P28799,R-HSA-6798695
P29279,R-HSA-2032785
P29279,R-HSA-8951671
P29350,R-HSA-114604
P29350,R-HSA-1433559
P29350,R-HSA-201556
P29350,R-HSA-210990
P29350,R-HSA-388841
P29350,R-HSA-389948
P29350,R-HSA-391160
P29350,R-HSA-432142
P29350,R-HSA-512988
P29350,R-HSA-5690714
P29350,R-HSA-6798695
P29350,R-HSA-877300
P29350,R-HSA-877312
P29350,R-HSA-9008059
P29350,R-HSA-909733
P29350,R-HSA-912526
P29350,R-HSA-912694
P29350,R-HSA-9705671
P29350,R-HSA-982772
P29350,R-HSA-983695
P29350,R-HSA-983695
P29401,R-HSA-163754
P29401,R-HSA-71336
P29401,R-HSA-9759194
P29622,R-HSA-114608
P29692,R-HSA-156842
P29966,R-HSA-399997
P30041,R-HSA-3299685
P30041,R-HSA-6798695
P30043,R-HSA-189483
P30043,R-HSA-9707564
P30048,R-HSA-3299685
P30050,R-HSA-156827
P30050,R-HSA-156902
P30050,R-HSA-1799339
P30050,R-HSA-1799339
P30050,R-HSA-192823
P30050,R-HSA-2408557
P30050,R-HSA-6791226
P30050,R-HSA-72689
P30050,R-HSA-72706
P30050,R-HSA-72764
P30050,R-HSA-9010553
P30050,R-HSA-9633012
P30050,R-HSA-975956
P30050,R-HSA-975957
P30084,R-HSA-70895
P30084,R-HSA-77310
P30084,R-HSA-77346
P30084,R-HSA-77348
P30084,R-HSA-77350
P30084,R-HSA-77352
P30086,R-HSA-5674135
P30086,R-HSA-5675221
P30086,R-HSA-6802946
P30086,R-HSA-6802948
P30086,R-HSA-6802952
P30086,R-HSA-6802955
P30086,R-HSA-9649948
P30101,R-HSA-1236974
P30101,R-HSA-1236974
P30101,R-HSA-901042
P30101,R-HSA-983170
P30101,R-HSA-983170
P30443,R-HSA-1236974
P30443,R-HSA-1236974
P30443,R-HSA-1236977
P30443,R-HSA-198933
P30443,R-HSA-877300
P30443,R-HSA-909733
P30443,R-HSA-9705671
P30443,R-HSA-983170
P30443,R-HSA-983170
P30453,R-HSA-1236974
P30453,R-HSA-1236974
P30453,R-HSA-1236977
P30453,R-HSA-198933
P30453,R-HSA-6798695
P30453,R-HSA-877300
P30453,R-HSA-909733
P30453,R-HSA-9705671
P30453,R-HSA-983170
P30453,R-HSA-983170
P30486,R-HSA-1236974
P30486,R-HSA-1236974
P30486,R-HSA-1236977
P30486,R-HSA-198933
P30486,R-HSA-877300
P30486,R-HSA-909733
P30486,R-HSA-9705671
P30486,R-HSA-983170
P30486,R-HSA-983170
P30711,R-HSA-156590
P30711,R-HSA-9753281
P30740,R-HSA-6798695
P30837,R-HSA-71384
P31040,R-HSA-611105
P31040,R-HSA-71403
P31146,R-HSA-9636383
P31150,R-HSA-8876198
P31153,R-HSA-156581
P31327,R-HSA-70635
P31937,R-HSA-70895
P31946,R-HSA-111447
P31946,R-HSA-1445148
P31946,R-HSA-165159
P31946,R-HSA-166208
P31946,R-HSA-170968
P31946,R-HSA-170968
P31946,R-HSA-170984
P31946,R-HSA-2028269
P31946,R-HSA-392517
P31946,R-HSA-450385
P31946,R-HSA-450513
P31946,R-HSA-5625740
P31946,R-HSA-5628897
P31946,R-HSA-5673000
P31946,R-HSA-5674135
P31946,R-HSA-5675221
P31946,R-HSA-6802946
P31946,R-HSA-6802948
P31946,R-HSA-6802952
P31946,R-HSA-6802955
P31946,R-HSA-75035
P31946,R-HSA-9614399
P31946,R-HSA-9649948
P31946,R-HSA-9656223
P31946,R-HSA-9726840
P31946,R-HSA-9726842
P31946,R-HSA-9755779
P31947,R-HSA-111447
P31947,R-HSA-1445148
P31947,R-HSA-5625740
P31947,R-HSA-5628897
P31947,R-HSA-6804114
P31947,R-HSA-75035
P31947,R-HSA-9614399
P31947,R-HSA-9755779
P31949,R-HSA-6798695
P32119,R-HSA-3299685
P32119,R-HSA-5628897
P32119,R-HSA-8862803
P32455,R-HSA-877300
P32456,R-HSA-877300
P32456,R-HSA-909733
P32754,R-HSA-8963684
P32929,R-HSA-1614558
P32929,R-HSA-1614603
P32929,R-HSA-2408508
P33121,R-HSA-1989781
P33121,R-HSA-2046105
P33121,R-HSA-2046106
P33121,R-HSA-75876
P33151,R-HSA-418990
P33151,R-HSA-5218920
P33778,R-HSA-110328
P33778,R-HSA-110329
P33778,R-HSA-110330
P33778,R-HSA-110330
P33778,R-HSA-110331
P33778,R-HSA-110331
P33778,R-HSA-1221632
P33778,R-HSA-171306
P33778,R-HSA-1912408
P33778,R-HSA-201722
P33778,R-HSA-201722
P33778,R-HSA-212300
P33778,R-HSA-2299718
P33778,R-HSA-2559580
P33778,R-HSA-2559582
P33778,R-HSA-2559586
P33778,R-HSA-3214815
P33778,R-HSA-3214847
P33778,R-HSA-3214847
P33778,R-HSA-427359
P33778,R-HSA-427389
P33778,R-HSA-427413
P33778,R-HSA-427413
P33778,R-HSA-5250924
P33778,R-HSA-5334118
P33778,R-HSA-5578749
P33778,R-HSA-5617472
P33778,R-HSA-5625886
P33778,R-HSA-5689880
P33778,R-HSA-5693565
P33778,R-HSA-5693571
P33778,R-HSA-5693607
P33778,R-HSA-606279
P33778,R-HSA-68616
P33778,R-HSA-69473
P33778,R-HSA-73728
P33778,R-HSA-73772
P33778,R-HSA-8866654
P33778,R-HSA-8936459
P33778,R-HSA-8939236
P33778,R-HSA-9018519
P33778,R-HSA-912446
P33778,R-HSA-9609690
P33778,R-HSA-9610379
P33778,R-HSA-9616222
P33778,R-HSA-9670095
P33778,R-HSA-9710421
P33778,R-HSA-977225
P33908,R-HSA-6811438
P33908,R-HSA-964827
P34896,R-HSA-196757
P34896,R-HSA-71262
P34897,R-HSA-196757
P34897,R-HSA-9013408
P34913,R-HSA-2142670
P34913,R-HSA-9018682
P34913,R-HSA-9033241
P34913,R-HSA-9033241
P34931,R-HSA-3371453
P34931,R-HSA-3371497
P34931,R-HSA-3371568
P34931,R-HSA-3371571
P34932,R-HSA-3371453
P35030,R-HSA-1462054
P35030,R-HSA-6798695
P35030,R-HSA-6803157
P35030,R-HSA-9758881
P35270,R-HSA-1474151
P35270,R-HSA-203615
P35443,R-HSA-186797
P35520,R-HSA-1614603
P35520,R-HSA-2408508
P35527,R-HSA-6805567
P35527,R-HSA-6809371
P35555,R-HSA-1474228
P35555,R-HSA-1474228
P35555,R-HSA-1566948
P35555,R-HSA-2129379
P35555,R-HSA-2129379
P35555,R-HSA-216083
P35555,R-HSA-2173789
P35555,R-HSA-381426
P35555,R-HSA-8957275
P35573,R-HSA-6798695
P35573,R-HSA-70221
P35579,R-HSA-1445148
P35579,R-HSA-2029482
P35579,R-HSA-3928663
P35579,R-HSA-416572
P35579,R-HSA-5625740
P35579,R-HSA-5625900
P35579,R-HSA-5627117
P35579,R-HSA-5627123
P35579,R-HSA-5627123
P35579,R-HSA-9662360
P35579,R-HSA-9662361
P35579,R-HSA-9662834
P35579,R-HSA-9664422
P35579,R-HSA-9725370
P35580,R-HSA-3928663
P35580,R-HSA-416572
P35580,R-HSA-5625740
P35580,R-HSA-5625900
P35580,R-HSA-5627117
P35580,R-HSA-5627123
P35580,R-HSA-5627123
P35609,R-HSA-114608
P35609,R-HSA-373753
P35609,R-HSA-390522
P35609,R-HSA-438066
P35609,R-HSA-438066
P35609,R-HSA-442982
P35609,R-HSA-5673001
P35609,R-HSA-9609736
P35609,R-HSA-9617324
P35609,R-HSA-9620244
P35749,R-HSA-3928663
P35749,R-HSA-416572
P35749,R-HSA-445355
P35749,R-HSA-5625740
P35749,R-HSA-5625900
P35749,R-HSA-5627117
P35749,R-HSA-5627123
P35749,R-HSA-5627123
P35858,R-HSA-381426
P35900,R-HSA-6805567
P35900,R-HSA-6809371
P35908,R-HSA-6805567
P35908,R-HSA-6809371
P35914,R-HSA-77111
P35914,R-HSA-9033241
P35914,R-HSA-9033241
P36222,R-HSA-6798695
P36871,R-HSA-3322077
P36871,R-HSA-5609974
P36871,R-HSA-6798695
P36871,R-HSA-70221
P36871,R-HSA-70370
P36957,R-HSA-389661
P36957,R-HSA-71064
P36957,R-HSA-71403
P36980,R-HSA-977606
P37802,R-HSA-114608
P37837,R-HSA-163754
P37837,R-HSA-6791055
P37837,R-HSA-6791462
P37837,R-HSA-71336
P37837,R-HSA-8950505
P37837,R-HSA-9759194
P38117,R-HSA-611105
P38117,R-HSA-8876725
P38606,R-HSA-1222556
P38606,R-HSA-77387
P38606,R-HSA-917977
P38606,R-HSA-9639288
P38606,R-HSA-983712
P38646,R-HSA-1268020
P38646,R-HSA-3371453
P38646,R-HSA-8949613
P38646,R-HSA-8950505
P39060,R-HSA-1442490
P39060,R-HSA-1592389
P39060,R-HSA-1650814
P39060,R-HSA-2022090
P39060,R-HSA-216083
P39060,R-HSA-3000157
P39060,R-HSA-8948216
P40197,R-HSA-140837
P40197,R-HSA-430116
P40197,R-HSA-75892
P40197,R-HSA-76009
P40197,R-HSA-9673221
P40261,R-HSA-156581
P40261,R-HSA-197264
P40261,R-HSA-2408508
P40306,R-HSA-1169091
P40306,R-HSA-1234176
P40306,R-HSA-1236974
P40306,R-HSA-1236978
P40306,R-HSA-174084
P40306,R-HSA-174113
P40306,R-HSA-174154
P40306,R-HSA-174178
P40306,R-HSA-174184
P40306,R-HSA-180534
P40306,R-HSA-180585
P40306,R-HSA-187577
P40306,R-HSA-195253
P40306,R-HSA-202424
P40306,R-HSA-211733
P40306,R-HSA-2467813
P40306,R-HSA-2871837
P40306,R-HSA-349425
P40306,R-HSA-350562
P40306,R-HSA-382556
P40306,R-HSA-450408
P40306,R-HSA-4608870
P40306,R-HSA-4641257
P40306,R-HSA-4641258
P40306,R-HSA-5358346
P40306,R-HSA-5362768
P40306,R-HSA-5607761
P40306,R-HSA-5607764
P40306,R-HSA-5610780
P40306,R-HSA-5610783
P40306,R-HSA-5610785
P40306,R-HSA-5632684
P40306,R-HSA-5658442
P40306,R-HSA-5668541
P40306,R-HSA-5676590
P40306,R-HSA-5678895
P40306,R-HSA-5687128
P40306,R-HSA-5689603
P40306,R-HSA-5689880
P40306,R-HSA-68867
P40306,R-HSA-68949
P40306,R-HSA-69017
P40306,R-HSA-69481
P40306,R-HSA-69601
P40306,R-HSA-75815
P40306,R-HSA-8852276
P40306,R-HSA-8854050
P40306,R-HSA-8939236
P40306,R-HSA-8939902
P40306,R-HSA-8939902
P40306,R-HSA-8941858
P40306,R-HSA-8948751
P40306,R-HSA-8951664
P40306,R-HSA-9010553
P40306,R-HSA-9020702
P40306,R-HSA-9604323
P40306,R-HSA-9755511
P40306,R-HSA-9762114
P40306,R-HSA-983168
P40925,R-HSA-70263
P40926,R-HSA-70263
P40926,R-HSA-71403
P41222,R-HSA-2162123
P41222,R-HSA-9690406
P42025,R-HSA-2132295
P42025,R-HSA-6798695
P42126,R-HSA-77288
P42330,R-HSA-193368
P42330,R-HSA-193775
P42330,R-HSA-193807
P42330,R-HSA-2162123
P42330,R-HSA-5365859
P42330,R-HSA-975634
P42765,R-HSA-77289
P43121,R-HSA-8980692
P43121,R-HSA-9013026
P43121,R-HSA-9013106
P43121,R-HSA-9013149
P43121,R-HSA-9013404
P43121,R-HSA-9013405
P43121,R-HSA-9013408
P43121,R-HSA-9013423
P43121,R-HSA-9035034
P43251,R-HSA-196780
P43251,R-HSA-3371598
P43490,R-HSA-1368108
P43490,R-HSA-197264
P45954,R-HSA-70895
P46782,R-HSA-156827
P46782,R-HSA-156902
P46782,R-HSA-1799339
P46782,R-HSA-1799339
P46782,R-HSA-192823
P46782,R-HSA-2408557
P46782,R-HSA-6791226
P46782,R-HSA-72649
P46782,R-HSA-72689
P46782,R-HSA-72695
P46782,R-HSA-72702
P46782,R-HSA-72706
P46782,R-HSA-72764
P46782,R-HSA-9010553
P46782,R-HSA-9633012
P46782,R-HSA-9754678
P46782,R-HSA-975956
P46782,R-HSA-975957
P46926,R-HSA-70171
P47755,R-HSA-2132295
P47755,R-HSA-3371497
P47755,R-HSA-6807878
P47755,R-HSA-6811436
P47755,R-HSA-879415
P47755,R-HSA-9662360
P47755,R-HSA-983231
P47755,R-HSA-983231
P47756,R-HSA-2132295
P47756,R-HSA-3371497
P47756,R-HSA-6807878
P47756,R-HSA-6811436
P47756,R-HSA-9013405
P47756,R-HSA-9035034
P47756,R-HSA-9662360
P47756,R-HSA-983231
P47756,R-HSA-983231
P47989,R-HSA-74259
P47989,R-HSA-8851680
P47989,R-HSA-9748787
P48059,R-HSA-446353
P48059,R-HSA-446388
P48163,R-HSA-1989781
P48163,R-HSA-70268
P48163,R-HSA-9759194
P48506,R-HSA-174403
P48506,R-HSA-5578999
P48506,R-HSA-9759194
P48507,R-HSA-174403
P48507,R-HSA-5578999
P48507,R-HSA-9759194
P48637,R-HSA-174403
P48637,R-HSA-5579006
P48735,R-HSA-2151201
P48735,R-HSA-71403
P48740,R-HSA-166662
P48740,R-HSA-166663
P48740,R-HSA-2855086
P48740,R-HSA-3000480
P48740,R-HSA-9705671
P49189,R-HSA-71262
P49327,R-HSA-163765
P49327,R-HSA-199220
P49327,R-HSA-2426168
P49327,R-HSA-75105
P49327,R-HSA-75105
P49327,R-HSA-9029558
P49419,R-HSA-6798163
P49419,R-HSA-71064
P49589,R-HSA-379716
P49589,R-HSA-9725370
P49720,R-HSA-1169091
P49720,R-HSA-1234176
P49720,R-HSA-1236974
P49720,R-HSA-1236978
P49720,R-HSA-174084
P49720,R-HSA-174113
P49720,R-HSA-174154
P49720,R-HSA-174178
P49720,R-HSA-174184
P49720,R-HSA-180534
P49720,R-HSA-180585
P49720,R-HSA-187577
P49720,R-HSA-195253
P49720,R-HSA-202424
P49720,R-HSA-211733
P49720,R-HSA-2467813
P49720,R-HSA-2871837
P49720,R-HSA-349425
P49720,R-HSA-350562
P49720,R-HSA-382556
P49720,R-HSA-450408
P49720,R-HSA-4608870
P49720,R-HSA-4641257
P49720,R-HSA-4641258
P49720,R-HSA-5358346
P49720,R-HSA-5362768
P49720,R-HSA-5607761
P49720,R-HSA-5607764
P49720,R-HSA-5610780
P49720,R-HSA-5610783
P49720,R-HSA-5610785
P49720,R-HSA-5632684
P49720,R-HSA-5658442
P49720,R-HSA-5668541
P49720,R-HSA-5676590
P49720,R-HSA-5678895
P49720,R-HSA-5687128
P49720,R-HSA-5689603
P49720,R-HSA-5689880
P49720,R-HSA-68867
P49720,R-HSA-68949
P49720,R-HSA-69017
P49720,R-HSA-69481
P49720,R-HSA-69601
P49720,R-HSA-75815
P49720,R-HSA-8852276
P49720,R-HSA-8854050
P49720,R-HSA-8939236
P49720,R-HSA-8939902
P49720,R-HSA-8939902
P49720,R-HSA-8941858
P49720,R-HSA-8948751
P49720,R-HSA-8951664
P49720,R-HSA-9010553
P49720,R-HSA-9020702
P49720,R-HSA-9604323
P49720,R-HSA-9755511
P49720,R-HSA-9762114
P49720,R-HSA-983168
P49721,R-HSA-1169091
P49721,R-HSA-1234176
P49721,R-HSA-1236974
P49721,R-HSA-1236978
P49721,R-HSA-174084
P49721,R-HSA-174113
P49721,R-HSA-174154
P49721,R-HSA-174178
P49721,R-HSA-174184
P49721,R-HSA-180534
P49721,R-HSA-180585
P49721,R-HSA-187577
P49721,R-HSA-195253
P49721,R-HSA-202424
P49721,R-HSA-211733
P49721,R-HSA-2467813
P49721,R-HSA-2871837
P49721,R-HSA-349425
P49721,R-HSA-350562
P49721,R-HSA-382556
P49721,R-HSA-450408
P49721,R-HSA-4608870
P49721,R-HSA-4641257
P49721,R-HSA-4641258
P49721,R-HSA-5358346
P49721,R-HSA-5362768
P49721,R-HSA-5607761
P49721,R-HSA-5607764
P49721,R-HSA-5610780
P49721,R-HSA-5610783
P49721,R-HSA-5610785
P49721,R-HSA-5632684
P49721,R-HSA-5658442
P49721,R-HSA-5668541
P49721,R-HSA-5676590
P49721,R-HSA-5678895
P49721,R-HSA-5687128
P49721,R-HSA-5689603
P49721,R-HSA-5689880
P49721,R-HSA-68867
P49721,R-HSA-68949
P49721,R-HSA-69017
P49721,R-HSA-69481
P49721,R-HSA-69601
P49721,R-HSA-75815
P49721,R-HSA-8852276
P49721,R-HSA-8854050
P49721,R-HSA-8939236
P49721,R-HSA-8939902
P49721,R-HSA-8939902
P49721,R-HSA-8941858
P49721,R-HSA-8948751
P49721,R-HSA-8951664
P49721,R-HSA-9010553
P49721,R-HSA-9020702
P49721,R-HSA-9604323
P49721,R-HSA-9755511
P49721,R-HSA-9762114
P49721,R-HSA-983168
P49747,R-HSA-216083
P49747,R-HSA-3000178
P49748,R-HSA-381038
P49748,R-HSA-77305
P49908,R-HSA-114608
P49913,R-HSA-6798695
P49913,R-HSA-6803157
P50053,R-HSA-5657562
P50053,R-HSA-70350
P50225,R-HSA-156584
P50225,R-HSA-9753281
P50395,R-HSA-6798695
P50395,R-HSA-8876198
P50440,R-HSA-71288
P50502,R-HSA-3371453
P50552,R-HSA-202433
P50552,R-HSA-376176
P50552,R-HSA-376176
P50552,R-HSA-446353
P51148,R-HSA-432722
P51148,R-HSA-6798695
P51148,R-HSA-8854214
P51148,R-HSA-8856828
P51148,R-HSA-8873719
P51148,R-HSA-8876198
P51649,R-HSA-916853
P51659,R-HSA-193368
P51659,R-HSA-2046106
P51659,R-HSA-389887
P51659,R-HSA-390247
P51659,R-HSA-9033241
P51659,R-HSA-9033241
P51659,R-HSA-9033500
P51687,R-HSA-1614517
P51857,R-HSA-193368
P51857,R-HSA-193775
P51857,R-HSA-193807
P51858,R-HSA-381038
P51884,R-HSA-2022854
P51884,R-HSA-2022857
P51884,R-HSA-216083
P51884,R-HSA-3000178
P51884,R-HSA-3656225
P51884,R-HSA-3656243
P51884,R-HSA-3656244
P52209,R-HSA-71336
P52209,R-HSA-9759194
P52758,R-HSA-8849175
P52790,R-HSA-6798695
P52790,R-HSA-70171
P52888,R-HSA-983168
P52895,R-HSA-193368
P52895,R-HSA-193775
P52895,R-HSA-193807
P52907,R-HSA-2132295
P52907,R-HSA-3371497
P52907,R-HSA-6807878
P52907,R-HSA-6811436
P52907,R-HSA-879415
P52907,R-HSA-8950505
P52907,R-HSA-9662360
P52907,R-HSA-983231
P52907,R-HSA-983231
P53396,R-HSA-163765
P53396,R-HSA-6798695
P53396,R-HSA-75105
P53597,R-HSA-71403
P53634,R-HSA-204005
P53634,R-HSA-2132295
P53634,R-HSA-5694530
P53634,R-HSA-6798695
P54108,R-HSA-6798695
P54652,R-HSA-1221632
P54652,R-HSA-3371453
P54652,R-HSA-3371497
P54652,R-HSA-3371568
P54725,R-HSA-5689877
P54725,R-HSA-5696394
P54725,R-HSA-5696395
P54819,R-HSA-499943
P54868,R-HSA-1989781
P54868,R-HSA-77111
P55072,R-HSA-110320
P55072,R-HSA-3371511
P55072,R-HSA-382556
P55072,R-HSA-532668
P55072,R-HSA-5358346
P55072,R-HSA-5362768
P55072,R-HSA-5678895
P55072,R-HSA-5689877
P55072,R-HSA-5689896
P55072,R-HSA-6798695
P55072,R-HSA-8866654
P55072,R-HSA-8876725
P55072,R-HSA-8951664
P55072,R-HSA-9013407
P55072,R-HSA-9646399
P55072,R-HSA-9678110
P55072,R-HSA-9694614
P55072,R-HSA-9755511
P55083,R-HSA-2129379
P55290,R-HSA-418990
P55735,R-HSA-1169408
P55735,R-HSA-141444
P55735,R-HSA-159227
P55735,R-HSA-159230
P55735,R-HSA-159231
P55735,R-HSA-159236
P55735,R-HSA-165054
P55735,R-HSA-168271
P55735,R-HSA-168276
P55735,R-HSA-168325
